claim_act_id,pet_id,claim_type,act_date_month,claim_creation_month,claim_close_month,paid_by_client,claims_reimbursed
C_6wtpsfdn_1,p962,MALADIE,2022-10-01,2022-10-01,2022-10-01,42,33.6
C_k4cc7wwa_2,p455,MALADIE,2022-10-01,2022-10-01,2022-11-01,25,20.0
C_k4cc7wwa_1,p455,MALADIE,2022-10-01,2022-10-01,2022-11-01,43.5,34.8
C_4lx3dt8k_1,p322,MALADIE,2022-10-01,2022-10-01,2022-11-01,55.3,44.24
C_7x9syaa8_1,p948,PREVENTION,2022-10-01,2022-10-01,2022-10-01,68,68.0
C_qz9r3pb9_2,p14,ACCIDENT,2022-10-01,2022-10-01,2022-10-01,8.3,6.64
C_qz9r3pb9_1,p14,ACCIDENT,2022-10-01,2022-10-01,2022-10-01,62,49.6
C_hnn6cpoq_2,p759,PREVENTION,2022-10-01,2022-10-01,2022-10-01,6.4,6.4
C_yj712gjf_6,p811,MALADIE,2022-10-01,2022-10-01,2022-10-01,5.9,5.9
C_yj712gjf_7,p811,MALADIE,2022-10-01,2022-10-01,2022-10-01,1.8,1.8
C_yj712gjf_4,p811,MALADIE,2022-10-01,2022-10-01,2022-10-01,18.1,18.1
C_yj712gjf_2,p811,MALADIE,2022-10-01,2022-10-01,2022-10-01,12,12.0
C_yj712gjf_5,p811,MALADIE,2022-10-01,2022-10-01,2022-10-01,6.3,6.3
C_yj712gjf_1,p811,MALADIE,2022-10-01,2022-10-01,2022-10-01,38,38.0
C_yj712gjf_3,p811,MALADIE,2022-10-01,2022-10-01,2022-10-01,13.5,13.5
C_tdxgxzr1_1,p1292,MALADIE,2022-10-01,2022-10-01,2022-10-01,40,32.0
C_tdxgxzr1_3,p1292,MALADIE,2022-10-01,2022-10-01,2022-10-01,15.9,12.72
C_tdxgxzr1_2,p1292,MALADIE,2022-10-01,2022-10-01,2022-10-01,51,40.8
C_k4cc7wwa_3,p455,MALADIE,2022-10-01,2022-10-01,2022-11-01,17.7,14.16
C_ro9d1f0b_1,p173,MALADIE,2022-10-01,2022-10-01,2022-11-01,38,26.6
C_ro9d1f0b_2,p173,MALADIE,2022-10-01,2022-10-01,2022-11-01,23.1,16.17
C_pacr3efc_2,p1219,MALADIE,2022-10-01,2022-11-01,2022-11-01,67.3,67.3
C_pacr3efc_1,p1219,MALADIE,2022-10-01,2022-11-01,2022-11-01,38.7,38.7
C_mnrbb002_2,p598,ACCIDENT,2022-10-01,2022-10-01,2022-11-01,22,22.0
C_mnrbb002_1,p598,ACCIDENT,2022-10-01,2022-10-01,2022-11-01,43,43.0
C_49jsgcku_1,p811,MALADIE,2022-10-01,2022-11-01,2022-11-01,38,38.0
C_49jsgcku_2,p811,MALADIE,2022-10-01,2022-11-01,2022-11-01,5.9,5.9
C_cydi5nfp_2,p752,MALADIE,2022-10-01,2022-10-01,2022-10-01,13.5,10.8
C_cydi5nfp_3,p752,MALADIE,2022-10-01,2022-10-01,2022-10-01,18,14.4
C_xyy49y7d_2,p516,PREVENTION,2022-10-01,2022-10-01,2022-10-01,3.5,3.5
C_xyy49y7d_1,p516,PREVENTION,2022-10-01,2022-10-01,2022-10-01,27.7,27.7
C_adgmcc62_2,p1321,PREVENTION,2022-10-01,2022-10-01,2022-10-01,87.12,35.2
C_adgmcc62_1,p1321,PREVENTION,2022-10-01,2022-10-01,2022-10-01,64.8,64.8
C_ljqubufe_5,p241,PREVENTION,2022-10-01,2022-10-01,2022-10-01,19.2,19.2
C_ljqubufe_4,p241,PREVENTION,2022-10-01,2022-10-01,2022-10-01,20.3,20.3
C_ljqubufe_2,p241,MALADIE,2022-10-01,2022-10-01,2022-10-01,13.3,11.97
C_ljqubufe_1,p241,MALADIE,2022-10-01,2022-10-01,2022-10-01,39.5,35.55
C_ljqubufe_3,p241,MALADIE,2022-10-01,2022-10-01,2022-10-01,239.2,215.28
C_6t3mbqjc_3,p446,MALADIE,2022-10-01,2022-10-01,2022-11-01,20,16.0
C_6t3mbqjc_2,p446,MALADIE,2022-10-01,2022-10-01,2022-11-01,10,8.0
C_6t3mbqjc_4,p446,MALADIE,2022-10-01,2022-10-01,2022-11-01,21.6,17.28
C_26hpe02k_3,p1274,MALADIE,2022-10-01,2022-10-01,2022-11-01,13.1,7.86
C_26hpe02k_2,p1274,MALADIE,2022-10-01,2022-10-01,2022-11-01,19.5,11.7
C_26hpe02k_1,p1274,MALADIE,2022-10-01,2022-10-01,2022-11-01,35.3,21.18
C_26hpe02k_4,p1274,MALADIE,2022-10-01,2022-10-01,2022-11-01,17,10.2
C_b8ht1m46_1,p864,PREVENTION,2022-10-01,2022-10-01,2022-11-01,190,25.0
C_ecownjdm_2,p252,MALADIE,2022-10-01,2022-11-01,2022-11-01,14.1,14.1
C_ecownjdm_1,p252,MALADIE,2022-10-01,2022-11-01,2022-11-01,185,185.0
C_fn3wg0vh_1,p1270,MALADIE,2022-10-01,2022-10-01,2022-11-01,49,39.2
C_fn3wg0vh_3,p1270,MALADIE,2022-10-01,2022-10-01,2022-11-01,43,34.4
C_fn3wg0vh_2,p1270,MALADIE,2022-10-01,2022-10-01,2022-11-01,30,24.0
C_lpmdqgce_2,p1294,MALADIE,2022-10-01,2022-10-01,2022-10-01,10.5,10.5
C_lpmdqgce_3,p1294,MALADIE,2022-10-01,2022-10-01,2022-10-01,11.8,11.8
C_lpmdqgce_1,p1294,MALADIE,2022-10-01,2022-10-01,2022-10-01,56.7,56.7
C_4d7f1592_2,p1186,PREVENTION,2022-10-01,2022-10-01,2022-10-01,46.8,38.0
C_4d7f1592_1,p1186,PREVENTION,2022-10-01,2022-10-01,2022-10-01,62,62.0
C_adxktqfb_2,p92,MALADIE,2022-10-01,2022-11-01,2022-11-01,10.7,8.56
C_adxktqfb_3,p92,MALADIE,2022-10-01,2022-11-01,2022-11-01,29.2,23.36
C_adxktqfb_1,p92,MALADIE,2022-10-01,2022-11-01,2022-11-01,31,24.8
C_9tbshh48_2,p1294,MALADIE,2022-10-01,2022-11-01,2022-11-01,10.5,10.5
C_nj3si5ou_3,p1004,PREVENTION,2022-10-01,2022-10-01,2022-10-01,8,8.0
C_nj3si5ou_1,p1004,PREVENTION,2022-10-01,2022-10-01,2022-10-01,91.5,91.5
C_nj3si5ou_2,p1004,PREVENTION,2022-10-01,2022-10-01,2022-10-01,4.6,0.5
C_mu48uex1_1,p1120,PREVENTION,2022-10-01,2022-11-01,2022-11-01,45.9,45.9
C_xw9vr84w_3,p242,ACCIDENT,2022-10-01,2022-11-01,2022-11-01,8.8,07.04
C_xw9vr84w_4,p242,ACCIDENT,2022-10-01,2022-11-01,2022-11-01,37.7,30.16
C_xw9vr84w_1,p242,ACCIDENT,2022-10-01,2022-11-01,2022-11-01,61.5,49.2
C_xw9vr84w_2,p242,ACCIDENT,2022-10-01,2022-11-01,2022-11-01,56.8,45.44
C_hrhyc57z_2,p205,PREVENTION,2022-10-01,2022-11-01,2022-11-01,64,64.0
C_xgznyew8_1,p241,PREVENTION,2022-10-01,2022-11-01,2022-11-01,20.72,20.72
C_sue8ykgy_3,p1124,MALADIE,2022-10-01,2022-10-01,2022-11-01,7.2,5.76
C_sue8ykgy_1,p1124,MALADIE,2022-10-01,2022-10-01,2022-11-01,49.5,39.6
C_sue8ykgy_2,p1124,MALADIE,2022-10-01,2022-10-01,2022-11-01,14.7,11.76
C_sue8ykgy_4,p1124,MALADIE,2022-10-01,2022-10-01,2022-11-01,9.3,7.44
C_r1s1q13s_4,p319,ACCIDENT,2022-10-01,2022-11-01,2022-11-01,56.6,45.28
C_r1s1q13s_3,p319,ACCIDENT,2022-10-01,2022-11-01,2022-11-01,54.4,43.52
C_r1s1q13s_5,p319,ACCIDENT,2022-10-01,2022-11-01,2022-11-01,54.6,43.68
C_r1s1q13s_2,p319,ACCIDENT,2022-10-01,2022-11-01,2022-11-01,519.4,415.52
C_r1s1q13s_1,p319,ACCIDENT,2022-10-01,2022-11-01,2022-11-01,31.6,25.28
C_mmfw25q1_5,p1237,ACCIDENT,2022-10-01,2022-10-01,2022-11-01,44,35.2
C_mmfw25q1_2,p1237,ACCIDENT,2022-10-01,2022-10-01,2022-11-01,108,86.4
C_mmfw25q1_3,p1237,ACCIDENT,2022-10-01,2022-10-01,2022-11-01,45,36.0
C_mmfw25q1_1,p1237,ACCIDENT,2022-10-01,2022-10-01,2022-11-01,47,37.6
C_mmfw25q1_7,p1237,ACCIDENT,2022-10-01,2022-10-01,2022-11-01,23.3,18.64
C_mmfw25q1_8,p1237,MALADIE,2022-10-01,2022-10-01,2022-11-01,13.4,10.72
C_mmfw25q1_4,p1237,ACCIDENT,2022-10-01,2022-10-01,2022-11-01,18,14.4
C_mmfw25q1_6,p1237,ACCIDENT,2022-10-01,2022-10-01,2022-11-01,20,16.0
C_eyg4c93r_2,p141,PREVENTION,2022-10-01,2022-10-01,2022-11-01,33.5,33.5
C_eyg4c93r_1,p141,PREVENTION,2022-10-01,2022-10-01,2022-11-01,48,48.0
C_updt6h0v_2,p1233,PREVENTION,2022-10-01,2022-11-01,2022-11-01,19.8,19.8
C_80adwyh2_1,p227,PREVENTION,2022-10-01,2022-11-01,2022-11-01,81,1.3
C_mllsdkre_2,p56,MALADIE,2022-10-01,2022-11-01,2022-11-01,57,57.0
C_mllsdkre_3,p56,MALADIE,2022-10-01,2022-11-01,2022-11-01,20.8,20.8
C_3uxbunyn_1,p380,PREVENTION,2022-10-01,2022-11-01,2022-11-01,271.4,100.0
C_g2fauvir_1,p1359,PREVENTION,2022-11-01,2022-11-01,2022-11-01,65,65.0
C_g2fauvir_2,p1359,PREVENTION,2022-11-01,2022-11-01,2022-11-01,15.4,15.4
C_qwqp1jxf_4,p759,PREVENTION,2022-11-01,2022-11-01,2022-11-01,15.3,5.7
C_qwqp1jxf_2,p759,PREVENTION,2022-11-01,2022-11-01,2022-11-01,18.5,18.5
C_qwqp1jxf_1,p759,PREVENTION,2022-11-01,2022-11-01,2022-11-01,46,46.0
C_qwqp1jxf_3,p759,PREVENTION,2022-11-01,2022-11-01,2022-11-01,23.4,23.4
C_4phru360_1,p947,PREVENTION,2022-11-01,2022-11-01,2022-11-01,66,10.5
C_twtlvtts_1,p1095,PREVENTION,2022-11-01,2022-11-01,2022-11-01,88,88.0
C_glhd806j_2,p486,PREVENTION,2022-11-01,2022-11-01,2022-11-01,10.38,10.38
C_glhd806j_1,p486,PREVENTION,2022-11-01,2022-11-01,2022-11-01,73.5,73.5
C_8ju3uh21_2,p1215,MALADIE,2022-11-01,2022-11-01,2022-11-01,47,37.6
C_8ju3uh21_1,p1215,MALADIE,2022-11-01,2022-11-01,2022-11-01,39,31.2
C_8ju3uh21_3,p1215,PREVENTION,2022-11-01,2022-11-01,2022-11-01,15,15.0
C_njdcflmb_2,p192,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,22,17.6
C_njdcflmb_1,p192,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,40,32.0
C_njdcflmb_3,p192,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,25.3,20.24
C_jjucvqbc_1,p352,MALADIE,2022-11-01,2022-11-01,2022-11-01,31.56,25.25
C_0u1csy6x_1,p1200,MALADIE,2022-11-01,2022-11-01,2022-11-01,50.7,40.56
C_fky23iqa_2,p90,MALADIE,2022-11-01,2022-11-01,2022-11-01,16,9.6
C_fky23iqa_1,p90,MALADIE,2022-11-01,2022-11-01,2022-11-01,30,18.0
C_7n3h70t5_2,p620,MALADIE,2022-11-01,2022-11-01,2022-11-01,120,120.0
C_7n3h70t5_1,p620,MALADIE,2022-11-01,2022-11-01,2022-11-01,50,50.0
C_jkbgm0df_1,p580,MALADIE,2022-11-01,2022-11-01,2022-11-01,42.88,42.88
C_jkbgm0df_2,p580,MALADIE,2022-11-01,2022-11-01,2022-11-01,79.3,79.3
C_v1wepmam_1,p1100,PREVENTION,2022-11-01,2022-11-01,2022-11-01,300,58.0
C_enx3l5jn_1,p452,MALADIE,2022-11-01,2022-11-01,2022-11-01,39,31.2
C_08f1ocbc_1,p136,PREVENTION,2022-11-01,2022-11-01,2022-11-01,211.2,46.5
C_5axxs1j6_3,p357,MALADIE,2022-11-01,2022-11-01,2022-11-01,23.4,23.4
C_5axxs1j6_2,p357,MALADIE,2022-11-01,2022-11-01,2022-11-01,37.4,37.4
C_5axxs1j6_5,p357,MALADIE,2022-11-01,2022-11-01,2022-11-01,60.2,60.2
C_2yln31x8_3,p409,PREVENTION,2022-11-01,2022-11-01,2022-11-01,23.9,23.9
C_2yln31x8_2,p409,PREVENTION,2022-11-01,2022-11-01,2022-11-01,63,63.0
C_2hgkptae_1,p551,PREVENTION,2022-11-01,2022-11-01,2022-11-01,424,67.1
C_kxymbbe0_1,p205,PREVENTION,2022-11-01,2022-11-01,2022-11-01,75,36.0
C_x6x9kman_1,p615,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,61.5,36.9
C_x6x9kman_3,p615,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,28.1,16.86
C_x6x9kman_2,p615,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,36,21.6
C_kkdvbes1_3,p1232,PREVENTION,2022-11-01,2022-11-01,2022-11-01,14.4,14.4
C_kkdvbes1_1,p1232,PREVENTION,2022-11-01,2022-11-01,2022-11-01,80,80.0
C_wymx10du_2,p277,MALADIE,2022-11-01,2022-11-01,2022-11-01,20,16.0
C_wymx10du_3,p277,MALADIE,2022-11-01,2022-11-01,2022-11-01,34.7,27.76
C_wymx10du_1,p277,MALADIE,2022-11-01,2022-11-01,2022-11-01,49,39.2
C_a8j4vefa_1,p137,MALADIE,2022-11-01,2022-11-01,2022-11-01,56,56.0
C_a8j4vefa_2,p137,MALADIE,2022-11-01,2022-11-01,2022-11-01,63.6,63.6
C_7i5337yt_1,p693,MALADIE,2022-11-01,2022-11-01,2022-11-01,70,70.0
C_7i5337yt_3,p693,MALADIE,2022-11-01,2022-11-01,2022-11-01,60,60.0
C_ohvq48x6_1,p869,MALADIE,2022-11-01,2022-11-01,2022-11-01,117,117.0
C_ohvq48x6_2,p869,MALADIE,2022-11-01,2022-11-01,2022-11-01,45,45.0
C_ohvq48x6_3,p869,PREVENTION,2022-11-01,2022-11-01,2022-11-01,17.4,17.4
C_tvkei14o_1,p1197,PREVENTION,2022-11-01,2022-11-01,2022-11-01,64,64.0
C_tvkei14o_3,p1197,PREVENTION,2022-11-01,2022-11-01,2022-11-01,26,21.0
C_tvkei14o_2,p1197,PREVENTION,2022-11-01,2022-11-01,2022-11-01,15,15.0
C_0ecgxdp5_2,p877,PREVENTION,2022-11-01,2022-11-01,2022-11-01,16.2,16.2
C_0ecgxdp5_1,p877,PREVENTION,2022-11-01,2022-11-01,2022-11-01,81,81.0
C_z6rcbahm_1,p411,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,98,98.0
C_z6rcbahm_2,p411,MALADIE,2022-11-01,2022-11-01,2022-11-01,36.95,36.95
C_z6rcbahm_3,p411,PREVENTION,2022-11-01,2022-11-01,2022-11-01,21,21.0
C_u7qfdevb_1,p158,MALADIE,2022-11-01,2022-11-01,2022-11-01,35,35.0
C_u7qfdevb_2,p158,MALADIE,2022-11-01,2022-11-01,2022-11-01,35.6,35.6
C_9hzgnt2g_1,p144,PREVENTION,2022-11-01,2022-11-01,2022-11-01,92,92.0
C_9hzgnt2g_3,p144,PREVENTION,2022-11-01,2022-11-01,2022-11-01,16.2,8.0
C_4adwu0mj_1,p158,MALADIE,2022-11-01,2022-11-01,2022-11-01,39,39.0
C_4adwu0mj_2,p158,MALADIE,2022-11-01,2022-11-01,2022-11-01,69.7,69.7
C_lxus8cp4_1,p594,MALADIE,2022-11-01,2022-11-01,2022-11-01,38.5,38.5
C_lxus8cp4_2,p594,MALADIE,2022-11-01,2022-11-01,2022-11-01,41.7,41.7
C_twylxe7n_2,p509,MALADIE,2022-11-01,2022-11-01,2022-11-01,12.8,12.8
C_twylxe7n_1,p509,MALADIE,2022-11-01,2022-11-01,2022-11-01,32,32.0
C_twylxe7n_3,p509,MALADIE,2022-11-01,2022-11-01,2022-11-01,28.1,28.1
C_cp7qcz9u_1,p1021,MALADIE,2022-11-01,2022-11-01,2022-11-01,37,29.6
C_cp7qcz9u_3,p1021,MALADIE,2022-11-01,2022-11-01,2022-11-01,71.7,57.36
C_cp7qcz9u_2,p1021,MALADIE,2022-11-01,2022-11-01,2022-11-01,22,17.6
C_8ylc63kj_1,p79,MALADIE,2022-11-01,2022-11-01,2022-11-01,118,118.0
C_8ylc63kj_3,p79,MALADIE,2022-11-01,2022-11-01,2022-11-01,42.3,42.3
C_8ylc63kj_2,p79,MALADIE,2022-11-01,2022-11-01,2022-11-01,20,20.0
C_rly5z4xn_1,p172,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,90,90.0
C_rly5z4xn_2,p172,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,330,330.0
C_rly5z4xn_3,p172,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,119.3,119.3
C_ixndtkew_1,p509,MALADIE,2022-11-01,2022-11-01,2022-11-01,10.5,10.5
C_ptjo7ocm_2,p1025,PREVENTION,2022-11-01,2022-11-01,2022-11-01,8,8.0
C_ptjo7ocm_3,p1025,PREVENTION,2022-11-01,2022-11-01,2022-11-01,6.2,6.2
C_ptjo7ocm_1,p1025,PREVENTION,2022-11-01,2022-11-01,2022-11-01,70,70.0
C_7446rgzu_1,p537,PREVENTION,2022-11-01,2022-11-01,2022-11-01,21.7,21.7
C_d9pez1m1_1,p1359,PREVENTION,2022-11-01,2022-11-01,2022-11-01,63,19.6
C_42hlc11v_1,p831,MALADIE,2022-11-01,2022-11-01,2022-11-01,42,37.8
C_42hlc11v_3,p831,MALADIE,2022-11-01,2022-11-01,2022-11-01,57.8,52.02
C_42hlc11v_2,p831,MALADIE,2022-11-01,2022-11-01,2022-11-01,131,117.9
C_bsugt87u_1,p1032,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,43,34.4
C_bsugt87u_2,p1032,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,8.9,7.12
C_ghbnbihl_1,p1290,PREVENTION,2022-11-01,2022-11-01,2022-11-01,49.8,49.8
C_3uu1wkbj_1,p384,PREVENTION,2022-11-01,2022-11-01,2022-11-01,67.5,67.5
C_qmn9ub8u_2,p28,PREVENTION,2022-11-01,2022-11-01,2022-11-01,6.4,6.4
C_qmn9ub8u_3,p28,PREVENTION,2022-11-01,2022-11-01,2022-11-01,6.9,6.9
C_qmn9ub8u_1,p28,PREVENTION,2022-11-01,2022-11-01,2022-11-01,63,63.0
C_jzochxqo_1,p483,PREVENTION,2022-11-01,2022-11-01,2022-11-01,52,42.6
C_bwpy0yzl_2,p1241,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,8.5,8.5
C_bwpy0yzl_1,p1241,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,36,36.0
C_12q56am4_1,p1323,PREVENTION,2022-11-01,2022-11-01,2022-11-01,23.4,23.4
C_ub6xzgr9_1,p929,PREVENTION,2022-11-01,2022-11-01,2022-11-01,21.7,6.5
C_wxh4q9rm_1,p856,PREVENTION,2022-11-01,2022-11-01,2022-11-01,13.4,13.4
C_b5pnvzj8_2,p335,PREVENTION,2022-11-01,2022-11-01,2022-11-01,13.4,13.4
C_b5pnvzj8_1,p335,PREVENTION,2022-11-01,2022-11-01,2022-11-01,61,61.0
C_abgqc0b4_1,p508,PREVENTION,2022-11-01,2022-11-01,2022-11-01,46,46.0
C_vf05yi4p_2,p957,MALADIE,2022-11-01,2022-11-01,2022-11-01,99.3,79.44
C_vf05yi4p_1,p957,MALADIE,2022-11-01,2022-11-01,2022-11-01,47,37.6
C_4c5v8mk5_2,p416,MALADIE,2022-11-01,2022-11-01,2022-11-01,15,12.0
C_4c5v8mk5_1,p416,MALADIE,2022-11-01,2022-11-01,2022-11-01,12.4,9.92
C_heq2c61y_2,p513,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,23,23.0
C_heq2c61y_1,p513,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,32,32.0
C_v8byb8gf_1,p1199,MALADIE,2022-11-01,2022-11-01,2022-11-01,69,69.0
C_v8byb8gf_4,p1199,MALADIE,2022-11-01,2022-11-01,2022-11-01,37.7,37.7
C_v8byb8gf_2,p1199,MALADIE,2022-11-01,2022-11-01,2022-11-01,49.5,49.5
C_ro2xu6w5_1,p1271,MALADIE,2022-11-01,2022-11-01,2022-11-01,49.5,49.5
C_ro2xu6w5_3,p1271,MALADIE,2022-11-01,2022-11-01,2022-11-01,90.7,90.7
C_ro2xu6w5_2,p1271,MALADIE,2022-11-01,2022-11-01,2022-11-01,157.55,157.55
C_wz4y3694_2,p438,MALADIE,2022-11-01,2022-11-01,2022-11-01,139.4,139.4
C_wz4y3694_1,p438,MALADIE,2022-11-01,2022-11-01,2022-11-01,45,45.0
C_wz4y3694_3,p438,PREVENTION,2022-11-01,2022-11-01,2022-11-01,42.6,42.6
C_nr78izay_1,p78,PREVENTION,2022-11-01,2022-11-01,2022-11-01,72,72.0
C_lffvvnb4_2,p1271,MALADIE,2022-11-01,2022-11-01,2022-11-01,13.4,13.4
C_lffvvnb4_1,p1271,MALADIE,2022-11-01,2022-11-01,2022-11-01,32.1,32.1
C_n4ylw7si_1,p921,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,44.2,44.2
C_n4ylw7si_2,p921,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,79.6,79.6
C_n4ylw7si_3,p921,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,10.8,10.8
C_crzth3h1_1,p512,PREVENTION,2022-11-01,2022-11-01,2022-11-01,210,100.0
C_ldezt9ko_1,p370,PREVENTION,2022-11-01,2022-11-01,2022-11-01,51,51.0
C_ldezt9ko_2,p370,PREVENTION,2022-11-01,2022-11-01,2022-11-01,9.2,9.2
C_68lmikx3_2,p157,PREVENTION,2022-11-01,2022-11-01,2022-11-01,366.4,37.0
C_68lmikx3_1,p157,PREVENTION,2022-11-01,2022-11-01,2022-11-01,12.3,12.3
C_qod0wrd9_2,p1232,PREVENTION,2022-11-01,2022-11-01,2022-11-01,19,5.6
C_3prz7a7d_1,p1095,MALADIE,2022-11-01,2022-11-01,2022-11-01,50,50.0
C_3prz7a7d_2,p1095,MALADIE,2022-11-01,2022-11-01,2022-11-01,36.2,36.2
C_uutdu7m0_1,p356,MALADIE,2022-11-01,2022-11-01,2022-11-01,57,57.0
C_uutdu7m0_2,p356,MALADIE,2022-11-01,2022-11-01,2022-11-01,68.6,68.6
C_w5ydcodq_1,p295,PREVENTION,2022-11-01,2022-11-01,2022-11-01,60,60.0
C_8ta3p66g_1,p449,MALADIE,2022-11-01,2022-11-01,2022-11-01,40,32.0
C_8ta3p66g_2,p449,MALADIE,2022-11-01,2022-11-01,2022-11-01,36.2,28.96
C_vf57f67e_1,p686,MALADIE,2022-11-01,2022-11-01,2022-11-01,34.8,27.84
C_68f6knna_1,p658,PREVENTION,2022-11-01,2022-11-01,2022-11-01,42.6,42.6
C_h6iiw62o_1,p631,MALADIE,2022-11-01,2022-11-01,2022-11-01,35,28.0
C_h6iiw62o_2,p631,MALADIE,2022-11-01,2022-11-01,2022-11-01,59.6,47.68
C_qawmkzog_1,p908,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,115,92.0
C_qawmkzog_3,p908,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,31,24.8
C_qawmkzog_2,p908,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,50,40.0
C_ng25lbek_1,p908,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,25,20.0
C_fi30b24v_1,p332,PREVENTION,2022-11-01,2022-11-01,2022-11-01,72.2,72.2
C_fi30b24v_2,p332,PREVENTION,2022-11-01,2022-11-01,2022-11-01,20.01,20.01
C_tfq7mm8g_2,p437,MALADIE,2022-11-01,2022-11-01,2022-11-01,37,37.0
C_tfq7mm8g_1,p437,MALADIE,2022-11-01,2022-11-01,2022-11-01,37,37.0
C_l42rrua7_1,p548,MALADIE,2022-11-01,2022-11-01,2022-11-01,32,22.4
C_97q3lfr2_1,p794,PREVENTION,2022-11-01,2022-11-01,2022-11-01,320,100.0
C_ziq8xpw3_1,p365,PREVENTION,2022-11-01,2022-11-01,2022-11-01,65,65.0
C_ziq8xpw3_3,p365,PREVENTION,2022-11-01,2022-11-01,2022-11-01,22.6,22.6
C_ziq8xpw3_2,p365,PREVENTION,2022-11-01,2022-11-01,2022-11-01,3.7,3.7
C_ziq8xpw3_4,p365,PREVENTION,2022-11-01,2022-11-01,2022-11-01,10.4,8.7
C_ttxra5dr_1,p1324,PREVENTION,2022-11-01,2022-11-01,2022-11-01,67,57.4
C_2tv3l0hj_1,p1323,PREVENTION,2022-11-01,2022-11-01,2022-11-01,69.75,53.2
C_64i8b8x6_1,p537,PREVENTION,2022-11-01,2022-11-01,2022-11-01,69.75,56.6
C_i95gg5ga_1,p1010,PREVENTION,2022-11-01,2022-11-01,2022-11-01,33.1,33.1
C_i95gg5ga_2,p1010,PREVENTION,2022-11-01,2022-11-01,2022-11-01,32,16.5
C_k2zqvtv5_1,p101,PREVENTION,2022-11-01,2022-11-01,2022-11-01,33.1,33.1
C_k2zqvtv5_2,p101,PREVENTION,2022-11-01,2022-11-01,2022-11-01,22,22.0
C_r24fz0ch_2,p994,PREVENTION,2022-11-01,2022-11-01,2022-11-01,25.08,25.08
C_r24fz0ch_1,p994,PREVENTION,2022-11-01,2022-11-01,2022-11-01,33.1,33.1
C_1zrh1rtn_3,p1354,PREVENTION,2022-11-01,2022-11-01,2022-11-01,12.5,12.5
C_1zrh1rtn_1,p1354,MALADIE,2022-11-01,2022-11-01,2022-11-01,39,31.2
C_1zrh1rtn_4,p1354,PREVENTION,2022-11-01,2022-11-01,2022-11-01,21.9,21.9
C_1zrh1rtn_2,p1354,MALADIE,2022-11-01,2022-11-01,2022-11-01,26.8,21.44
C_6ng2ql2g_1,p852,MALADIE,2022-11-01,2022-11-01,2022-11-01,30,24.0
C_6ng2ql2g_2,p852,MALADIE,2022-11-01,2022-11-01,2022-11-01,14.1,11.28
C_8anner9g_1,p336,PREVENTION,2022-11-01,2022-11-01,2022-11-01,30,30.0
C_acuzrzp5_1,p1151,PREVENTION,2022-11-01,2022-11-01,2022-11-01,60.2,60.2
C_3xzntzs3_1,p99,PREVENTION,2022-11-01,2022-11-01,2022-11-01,30,30.0
C_beerssq3_1,p637,PREVENTION,2022-11-01,2022-11-01,2022-11-01,51.9,51.9
C_azxl9i0e_1,p346,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,42.2,42.2
C_azxl9i0e_2,p346,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,44,44.0
C_5c3gw29b_1,p673,PREVENTION,2022-11-01,2022-11-01,2022-11-01,80,80.0
C_9b0hhew1_1,p995,PREVENTION,2022-11-01,2022-11-01,2022-11-01,88,30.6
C_787iw024_1,p638,PREVENTION,2022-11-01,2022-11-01,2022-11-01,39,39.0
C_xqcolv3v_1,p12,PREVENTION,2022-11-01,2022-11-01,2022-11-01,290,100.0
C_5uku1ku8_1,p10,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,44,44.0
C_5uku1ku8_2,p10,ACCIDENT,2022-11-01,2022-11-01,2022-11-01,25.4,25.4
C_g3s6uujd_1,p588,PREVENTION,2022-11-01,2022-11-01,2022-11-01,51,51.0
C_g3s6uujd_2,p588,PREVENTION,2022-11-01,2022-11-01,2022-11-01,8.55,8.55
C_xg24t0ur_1,p1333,PREVENTION,2022-11-01,2022-11-01,2022-11-01,52.6,52.6
C_xg24t0ur_2,p1333,PREVENTION,2022-11-01,2022-11-01,2022-11-01,50.5,47.4
